AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;ESPERANZA DE VIDA;FUNDICION;IDH;INGRESO FAMILIAR;MINERIA NO METALICA;MINERIA SUBTERRANEA;POBLACION 18 AÑOS;POBLACION;REFINERIA;TOTAL DE TRANSFERENCIAS
2009;06-301316;COAYLLO;  MUNICIPALIDAD DISTRITAL DE COAYLLO;CAÑETE;LIMA;150506;8.875647231;74034.43;77.67453099;;0.43036631;386.1435194;;1;88.87208126;1057.5;;97136.78
2009;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;8.573239688;5270649.12;77.10119972;;0.453891453;509.9675323;;1;70.06023315;91646;;6130087.66
2009;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;8.146165176;92837.02;76.16875237;;0.378087884;323.1474838;;1;69.62565077;1265.5;;111236.47
2009;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;8.135414947;686318.26;71.72997424;;0.483474856;784.915076;;1;64.77298285;7363.5;;1546812.4
2009;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;8.080680775;434791;72.11697269;;0.308963242;199.1929395;1;;71.89050212;4744.5;;579634.69
2009;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.647322665;175909.55;71.34853771;;0.447189695;523.933851;;1;70.50509972;5309.5;;249681.57
2009;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;8.973167576;1115970.64;75.80491415;;0.509651786;652.590166;1;;83.55137284;56629.5;;1354393.93
2009;01-301383;OYON;  MUNICIPALIDAD PROVINCIAL DE OYON;OYON;LIMA;150901;7.376239227;855524.45;74.10145581;;0.40224562;473.3354538;1;1;56.838256;13231;;2946220.3
2009;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;7.949122861;900277.42;71.96572316;;0.426597187;516.8230734;;1;73.35627025;940.5;;1287168.89
2009;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.34667922;6014653.13;76.72662296;;0.394842333;407.8975198;1;;64.72659437;2927.5;;6935860.52
2009;03-301500;PACOCHA;  MUNICIPALIDAD DISTRITAL DE PACOCHA;ILO;MOQUEGUA;180303;13.29102875;901543.02;75.68522166;1;0.683298783;1132.100787;;;96.3763002;4269;1;1036726.72
2009;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;9.744249015;7104823.13;71.72956816;;0.442876145;544.2970057;;1;66.16879868;10859.5;;9560030.54
2009;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;8.440153589;5716231.52;72.40007754;;0.342671684;277.2016773;;1;71.14686857;11075.5;;7433545.58
2009;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;11.14930412;7013365.39;73.36325538;;0.460438419;461.9939735;;1;82.86943373;30038;;8623285.29
2009;01-301566;PAITA;  MUNICIPALIDAD PROVINCIAL DE PAITA;PAITA;PIURA;200501;8.880838673;1059.19;73.95696143;;0.45743032;571.368468;1;;60.50353049;76749;;10999621.4
2009;02-301567;AMOTAPE;  MUNICIPALIDAD DISTRITAL DE AMOTAPE;PAITA;PIURA;200502;6.623663276;229.76;73.91235524;;0.373845587;398.3970891;1;;57.7142301;2331;;547858.31
2009;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.387088273;7234.33;69.60556288;;0.373416425;445.4992088;1;;46.55845136;34972;;7838015.09
2009;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;6.533837711;9824979.69;67.23664595;;0.312630239;324.0933444;;1;49.05382707;4977.5;;13913609.42
2009;04-301684;CARACOTO;  MUNICIPALIDAD DISTRITAL DE CARACOTO;SAN ROMAN;PUNO;211104;4.561068978;629184.09;70.43556016;;0.224864805;161.7652735;1;;45.97154956;6068;;733204.59
2009;06-301690;QUIACA;  MUNICIPALIDAD DISTRITAL DE QUIACA;SANDIA;PUNO;211206;5.816134716;280464.58;67.47337191;;0.192169379;113.3119684;;1;36.0762551;2289;;375569.61
2009;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.85309765;15423.09;73.31598399;;0.361908288;369.3927858;1;;48.37182752;68829.5;;15908.46
2009;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.501918961;58636.4;74.43378063;;0.323840274;313.5303256;1;;43.21643007;37736;;60219.39
2009;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.49518184;295.02;72.2380557;;0.296249632;264.0582882;1;;42.95892225;808;;304.47
2009;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.732214373;;76.75448336;;0.442480794;459.3526455;1;;82.7159818;8247.5;;994138.22
2010;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;010701;6.890582433;19274;73.52956867;;0.393577014;535.7299159;1;;38.4074645;52197;;20537.49
2010;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;020201;8.624122836;732375.31;64.29984559;;0.350619395;359.2502196;;1;52.07763224;2022;;736161.92
2010;08-300117;HUALLANCA;  MUNICIPALIDAD DISTRITAL DE HUALLANCA;BOLOGNESI;ANCASH;020508;7.932906571;4110368.22;69.08922529;;0.381738157;506.9863539;;1;36.19328124;8465;;4675748.43
2010;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;020607;5.479559317;531225.33;76.0424449;;0.330786092;373.8266346;1;;36.97381907;1576;;538177.34
2010;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;021007;4.437789911;13417812.9;73.06688984;;0.221924617;155.296205;;1;42.07474221;3752;;13555757.49
2010;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;040119;5.580639108;1179814.98;77.01520371;;0.32493036;317.3640818;1;;44.82514594;2216;;1421797.16
2010;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;040124;10.68852177;12824775.62;76.48089156;;0.556924471;741.2778387;1;;78.87323944;11475;;13044469.54
2010;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;040128;8.626904851;10635366.04;75.10950639;;0.476506282;539.2528417;1;;83.42105263;19183;;11444778.46
2010;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;040207;8.091647552;218370.31;78.62005493;;0.485063614;589.4904251;1;;72.74612862;768;;250708.1
2010;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;040308;9.358412949;1178521.04;79.56545116;;0.488044205;627.7123643;;1;53.09156974;4430;;1401034.9
2010;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;040309;8.106930418;982156.28;81.41069375;;0.432228533;438.1962819;;1;62.07708704;2816;;1200264.52
2010;09-300389;ORCOPAMPA;  MUNICIPALIDAD DISTRITAL DE ORCOPAMPA;CASTILLA;AREQUIPA;040409;9.384857909;2886247.73;73.8517182;;0.486329494;734.7630846;;1;46.36594916;8940;;6597427.18
2010;04-300398;CALLALLI;  MUNICIPALIDAD DISTRITAL DE CALLALLI;CAYLLOMA;AREQUIPA;040504;6.220400567;741401.64;75.7175628;;0.363925987;347.986347;1;;64.78492222;2361;;855356.65
2010;16-300410;TAPAY;  MUNICIPALIDAD DISTRITAL DE TAPAY;CAYLLOMA;AREQUIPA;040516;4.173053466;193287.81;74.16309347;;0.279042221;194.8928862;;1;100;635;;222964.49
2010;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;040603;7.35222967;2885635.98;77.77093624;;0.372163487;442.0080831;;1;32.22286702;3564;;6055071.84
2010;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;040606;9.008928551;1258841.69;73.37302645;;0.524349246;721.8143739;;1;81.13207547;3240;;1767872.95
2010;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;050806;5.440020431;36121.1;67.32388517;;0.171251842;180.0895097;;1;5.708070145;1180;;51682.92
2010;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;051005;7.397571587;327943.21;71.77565818;;0.357390945;449.1051791;;1;30.81947019;4035;;629769.32
2010;08-300604;YONAN;  MUNICIPALIDAD DISTRITAL DE YONAN;CONTUMAZA;CAJAMARCA;060508;7.786640514;1165840.92;72.40411498;;0.479872082;758.6087697;1;;53.84615385;8154;;1303532.45
2010;09-300674;SEXI;  MUNICIPALIDAD DISTRITAL DE SEXI;SANTA CRUZ;CAJAMARCA;061309;6.830607115;95246;73.61255295;;0.358392724;323.1886679;1;;66.66666667;557;;109719.91
2010;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;080807;3.94469407;1364961.01;69.85833906;;0.229261075;205.9034191;;1;35.78107717;2913;;3161027.73
2010;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;090106;7.001219743;188907.65;64.56156355;;0.357845993;599.2822533;;1;25.16267231;3031;;421352.09
2010;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;090304;5.251463776;210030.17;65.16197268;;0.288812423;349.4874232;;1;32.74009675;3255;;883568.83
2010;09-300850;SAN PEDRO DE CORIS;  MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS;CHURCAMPA;HUANCAVELICA;090509;7.378391871;24378.68;63.92065921;;0.382419958;592.5436122;;1;36.98630137;3755;;946754.71
2010;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;3.246780213;23504.32;74.0392485;;0.202269044;234.7829955;1;;15.31771572;26354;;45507.84
2010;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;6.607815354;240626.41;69.83819504;;0.295116301;288.0721197;;1;33.14753629;10320;;630996.71
2010;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;7.929813643;4344436.6;77.50695949;;0.420114006;549.9811825;;1;38.10341712;1225;;4360846.35
2010;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;9.181681871;1935365.25;79.89676546;;0.483569855;523.6913046;;1;74.75873598;14505;;2648467.44
2010;05-300999;PARACAS;  MUNICIPALIDAD DISTRITAL DE PARACAS;PISCO;ICA;110505;10.08838628;360140.8;76.08818626;;0.483367664;623.5049613;1;;52.87849016;4984;1;428183.06
2010;07-301001;SAN CLEMENTE;  MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE;PISCO;ICA;110507;8.93084731;1092576.66;75.8966374;;0.45757678;542.8882502;1;;59.83467132;20471;;1300709.3
2010;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;7.622713697;73009.05;71.23528727;;0.319482247;230.1233796;1;;69.6969697;2097;;111586.67
2010;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;8.051272901;58844.05;72.3821937;;0.462319346;684.4108317;;1;51.24355495;2481;;295388.88
2010;06-301057;CURICACA;  MUNICIPALIDAD DISTRITAL DE CURICACA;JAUJA;JUNIN;120406;7.104601214;67655.97;69.08265216;;0.37796238;409.9073693;1;;62.5;1767;;100671.47
2010;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.537990616;303832.4;73.77278856;;0.401867685;423.4821149;1;;63.51351351;3718;;442370.91
2010;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.56586023;3840618.71;74.10429103;1;0.560976244;816.0008597;;;75.08532423;17218;;5736453.11
2010;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.801852078;2992453.87;74.94773092;;0.473702157;662.8220324;;1;44.60275821;1660;;5407650.44
2010;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;8.015417615;890744.49;74.71984669;;0.415601018;478.3804148;1;;52.99091572;1320;;1324249.09
2010;10-301117;YAULI;  MUNICIPALIDAD DISTRITAL DE YAULI;YAULI;JUNIN;120810;10.34003942;3839630.95;74.29085123;;0.564507901;856.2402961;1;1;71.83098592;5862;;7752113.09
2010;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.896906626;1780472.81;77.39921409;;0.501230055;620.453943;1;;64.63878327;16765;;1965983.42
2010;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;7.039280527;3776753.4;70.54991782;;0.312659197;369.4443485;;1;23.86477658;8123;;5588459.96
2010;02-301206;LUCMA;  MUNICIPALIDAD DISTRITAL DE LUCMA;GRAN CHIMU;LA LIBERTAD;131102;5.218004088;1002291.36;72.10834435;;0.201184986;161.4783481;1;;16.97451873;6339;;1106954.37
2010;03-301211;GUADALUPITO;  MUNICIPALIDAD DISTRITAL DE GUADALUPITO;VIRU;LA LIBERTAD;131203;6.161272983;824550.23;75.1021276;;0.352015236;385.3348109;1;;43.98466241;7467;;908412.14
2010;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.415557431;298.77;68.89536211;;0.347462477;365.505824;1;;56.26683642;4355;;369.12
2010;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;10.24773235;255486.89;77.31168533;;0.539815305;708.6940282;1;;73.25426084;247077;;294478.4
2010;18-301267;LURIGANCHO;  MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);LIMA;LIMA;150118;10.72360889;304518.91;77.81144744;;0.574488972;802.6564384;;;76.13500964;189974;1;355329.39
2010;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;10.04056549;180682.45;77.4971871;;0.556173313;791.2440774;1;;70.78357815;71721;;246631.18
2010;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.895532179;251492.31;77.00896921;;0.520499036;686.2715074;1;;66.49947515;87769;;293943.86
2010;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;10.13730994;662845.48;77.83341532;;0.559146346;776.6770246;1;;74.148893;411795;;842721.05
2010;02-301312;ASIA;  MUNICIPALIDAD DISTRITAL DE ASIA;CAÑETE;LIMA;150502;9.145163087;482070.34;77.49580047;;0.511242957;723.7388508;1;;57.76023989;7636;;681234.36
2010;05-301315;CHILCA;  MUNICIPALIDAD DISTRITAL DE CHILCA;CAÑETE;LIMA;150505;9.861266286;836605.94;77.96072709;;0.533529139;777.5631853;1;;57.46396411;15331;;1226658.72
2010;06-301316;COAYLLO;  MUNICIPALIDAD DISTRITAL DE COAYLLO;CAÑETE;LIMA;150506;8.02770091;91644.43;79.71906198;;0.475222802;499.5986056;;1;88.88888889;1084;;133225.15
2010;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;9.107238805;3794253.64;78.20239943;;0.515653982;669.7462091;;1;70.07433354;94734;;6087092.61
2010;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;8.259786001;84587.42;77.09750473;;0.420306813;409.5061931;;1;69.63912209;1312;;127882.58
2010;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;10.2230817;1845642.56;72.05994847;;0.616562701;1223.303847;;1;64.78273347;7533;;3960477.16
2010;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;8.238809739;655011.43;72.49394538;;0.312494349;201.4363032;1;;71.89513324;4973;;984793.71
2010;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.786764199;276578.51;71.47707542;;0.517861421;736.7461999;;1;70.51758949;5339;;428779.76
2010;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;11.66180913;880888.59;76.65982829;;0.598478979;840.5315484;1;;83.57771261;57817;;1341584.56
2010;01-301383;OYON;  MUNICIPALIDAD PROVINCIAL DE OYON;OYON;LIMA;150901;9.018397626;1932912.08;76.34291162;;0.489207075;662.3736203;1;1;56.84951608;13650;;5060781.47
2010;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;9.84361667;739185.46;73.74144633;;0.543771479;791.8208284;;1;73.36499665;921;;1352915.57
2010;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.480254821;3405904.58;78.07324592;;0.460633546;570.2050972;1;;64.74384205;2876;;4816387.03
2010;03-301500;PACOCHA;  MUNICIPALIDAD DISTRITAL DE PACOCHA;ILO;MOQUEGUA;180303;13.44708116;516913.88;76.71044331;1;0.773684849;1518.320638;;;97.22222222;4137;1;726226.29
2010;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;9.80415699;9232600.39;70.71913632;;0.529802035;823.2359346;;1;66.08187135;11102;;14902220.26
2010;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;8.536135464;9190866.98;72.15015508;;0.409413573;405.5197259;;1;71.15384615;10942;;12029403.24
2010;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;11.3091216;8608418.15;73.86651077;;0.528511076;633.5666015;;1;83.20726173;30480;;11272967.51
2010;01-301566;PAITA;  MUNICIPALIDAD PROVINCIAL DE PAITA;PAITA;PIURA;200501;9.022891794;796.81;74.33392286;;0.497758004;701.3860781;1;;60.51735875;80976;;16007336.95
2010;02-301567;AMOTAPE;  MUNICIPALIDAD DISTRITAL DE AMOTAPE;PAITA;PIURA;200502;6.842885016;196.19;74.49471048;;0.409377657;487.926234;1;;57.69230769;2357;;751992.36
2010;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.585560652;4098.7;68.99112576;;0.402397358;538.1681754;1;;46.52147569;36979;;10159199.25
2010;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;7.240212879;6428043.25;67.34329189;;0.378586631;471.7871094;;1;49.14638525;4962;;13429404.79
2010;04-301684;CARACOTO;  MUNICIPALIDAD DISTRITAL DE CARACOTO;SAN ROMAN;PUNO;211104;4.669724432;468803.49;70.60112032;;0.247531944;196.3386994;1;;45.99852306;6078;;634885.45
2010;06-301690;QUIACA;  MUNICIPALIDAD DISTRITAL DE QUIACA;SANDIA;PUNO;211206;5.890379984;320500.61;66.95674382;;0.204142092;127.9839343;;1;36.11079204;2346;;401945.13
2010;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.918288462;13633.28;73.48196797;;0.408546737;490.6607163;1;;48.37283725;72611;;14277.9
2010;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.626756206;50960.26;74.85756125;;0.363280602;406.0646345;1;;43.21767382;39754;;52811.03
2010;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.54669359;228.94;72.5261114;;0.340037678;357.8752365;1;;42.95974644;789;;536.03
2010;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.74999378;;77.94896672;;0.470877389;528.5267923;1;;83.33333333;8516;;1376878.21
2011;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;010701;6.926894828;21906.01;74.06421279;;0.392598286;524.2278248;1;;38.50425346;52519;;22156.02
2011;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;020201;8.63544375;771728.37;63.29534215;;0.334977258;325.1058367;;1;52.01697298;1991;;776041.62
2011;08-300117;HUALLANCA;  MUNICIPALIDAD DISTRITAL DE HUALLANCA;BOLOGNESI;ANCASH;020508;7.9569557;4127180.89;68.73501937;;0.370788079;470.5834505;;1;36.12533266;8431;;4790492.74
2011;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;020607;5.652581765;520047.45;77.9449775;;0.331985197;357.8981693;1;;36.93213759;1583;;527348.85
2011;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;021007;4.538236782;12772574.45;74.34436933;;0.205624016;126.5278992;;1;42.03533575;3703;;12887001.23
2011;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;040119;5.830029015;2184662.4;78.34035626;;0.327699608;308.4741833;1;;44.85672446;2209;;2453644.59
2011;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;040124;10.59185242;25275600.85;77.3766227;;0.570884455;786.4480596;1;;78.95155547;11668;;25562961.56
2011;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;040128;8.644369643;21341903.12;75.75020509;;0.487141182;566.2193566;1;;83.4443477;20298;;22455671
2011;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;040207;8.295653918;397784.19;80.17144329;;0.501031322;619.3830265;1;;72.77248339;746;;437473.16
2011;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;040308;9.505559436;2224570.24;81.21199241;;0.503779137;661.484019;;1;53.13536095;4611;;2519180.88
2011;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;040309;8.410925032;1763858.85;83.98289817;;0.445759541;448.1220429;;1;62.08081243;2903;;2013159.01
2011;09-300389;ORCOPAMPA;  MUNICIPALIDAD DISTRITAL DE ORCOPAMPA;CASTILLA;AREQUIPA;040409;9.346073918;4565712.71;74.70025353;;0.500704042;786.8768461;;1;46.44934437;9088;;9261906.66
2011;04-300398;CALLALLI;  MUNICIPALIDAD DISTRITAL DE CALLALLI;CAYLLOMA;AREQUIPA;040504;6.340188507;1341112.56;77.36909899;;0.367188842;342.1044135;1;;64.82840554;2284;;1486706.62
2011;16-300410;TAPAY;  MUNICIPALIDAD DISTRITAL DE TAPAY;CAYLLOMA;AREQUIPA;040516;4.387102837;350608.86;75.44890496;;0.25460121;148.3535548;;1;100;616;;388653.32
2011;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;040603;7.536378575;4261298.05;80.29660421;;0.380531032;443.4110251;;1;32.23558259;3480;;8538460.89
2011;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;040606;9.030435664;1903338.19;73.72995369;;0.538751753;773.2247786;;1;81.17516288;3138;;2604235.94
2011;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;050806;5.546106394;60014.54;67.06777649;;0.16359303;161.3292811;;1;5.627638482;1183;;90325.58
2011;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;051005;7.466622013;358013.13;72.652542;;0.356185554;435.7571375;;1;30.69188634;4032;;677596.23
2011;08-300604;YONAN;  MUNICIPALIDAD DISTRITAL DE YONAN;CONTUMAZA;CAJAMARCA;060508;7.8651648;1236849.48;72.60598405;;0.491918427;806.1367947;1;;53.84615385;8111;;1439109.63
2011;09-300674;SEXI;  MUNICIPALIDAD DISTRITAL DE SEXI;SANTA CRUZ;CAJAMARCA;061309;6.888966769;158015.38;74.58878863;;0.359348305;318.143418;1;;66.66666667;560;;206066.27
2011;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;080807;4.26350108;2182824.01;71.00853465;;0.243965342;222.3237223;;1;35.79137475;2885;;4843216.82
2011;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;090106;7.160819698;189771.04;65.25872517;;0.37497653;661.1672777;;1;25.34645536;3002;;599558.35
2011;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;090304;5.530469433;358395.61;65.6728208;;0.302741681;378.4092811;;1;32.85956969;3156;;1841032.15
2011;09-300850;SAN PEDRO DE CORIS;  MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS;CHURCAMPA;HUANCAVELICA;090509;7.388812851;35320.6;63.88651412;;0.398795635;666.1727169;;1;37.1118872;3551;;1454609.13
