AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;ESPERANZA DE VIDA;IDH;INGRESO FAMILIAR;METODOS DE EXPLOTACION;POBLACION 18 AÑOS;POBLACION;TOTAL DE TRANSFERENCIAS
2013;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;4.07;336184.78;71.92;0.28;289.20;1.00;43.44;2812.00;3556424.81
2013;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.30;3556849.27;75.16;0.60;978.48;1.00;74.16;14681.50;4613752.33
2013;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.79;3304936.48;78.50;0.55;894.68;1.00;49.38;1544.00;4821760.36
2013;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.92;932898.43;77.99;0.47;667.54;1.00;52.05;1297.00;1206431.96
2013;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.77;1583066.82;79.84;0.48;675.40;1.00;50.84;2241.50;2046292.23
2013;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;7.06;5701248.51;70.82;0.36;527.33;1.00;27.46;8602.00;7306938.67
2013;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;11.78;1541297.29;78.04;0.65;1053.46;1.00;81.86;58318.50;2058679.45
2013;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.45;1543104.03;68.65;0.43;641.66;1.00;49.09;41140.50;23596041.93
2013;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;7.55;4985329.78;69.40;0.45;701.48;1.00;54.06;4649.00;9436324.22
2013;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.46;63827.55;75.51;0.41;556.33;1.00;45.39;43611.00;75222.41
2014;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;7.31;3225.52;63.05;0.24;298.70;1.00;14.78;1190.50;13054.51
2014;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.27;19076546.06;67.71;0.47;713.43;1.00;65.51;32948.00;51561997.26
2014;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;4.07;1230399.81;71.92;0.28;289.20;1.00;43.44;2812.00;4519426.56
2014;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.30;1744963.86;75.16;0.60;978.48;1.00;74.16;14681.50;1904174.65
2014;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.79;1674176.17;78.50;0.55;894.68;1.00;49.38;1544.00;1722712.19
2014;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.92;478876.07;77.99;0.47;667.54;1.00;52.05;1297.00;521642.92
2014;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.77;826997.96;79.84;0.48;675.40;1.00;50.84;2241.50;919688.74
2014;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;7.06;3428877.64;70.82;0.36;527.33;1.00;27.46;8602.00;4873450.07
2014;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;11.78;833935.69;78.04;0.65;1053.46;1.00;81.86;58318.50;1297849.40
2014;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.45;1035430.50;68.65;0.43;641.66;1.00;49.09;41140.50;25647447.58
2014;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;7.55;4104243.89;69.40;0.45;701.48;1.00;54.06;4649.00;9341180.37
2014;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.46;100589.99;75.51;0.41;556.33;1.00;45.39;43611.00;116252.57
2015;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;7.38;9875.82;61.70;0.32;455.13;1.00;23.95;1195.00;21097.88
2015;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.36;26573125.31;67.70;0.49;769.19;1.00;66.88;33242.00;67813509.97
2015;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;3.76;1686357.73;72.92;0.29;306.20;1.00;51.08;2768.00;4692536.37
2015;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.14;623733.45;75.52;0.59;955.37;1.00;73.23;13637.00;2545119.51
2015;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.80;569312.46;79.78;0.57;958.00;1.00;54.07;1494.00;3457088.55
2015;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.81;181037.94;79.12;0.50;760.14;1.00;51.05;1287.00;732673.37
2015;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.96;315633.10;81.31;0.52;836.92;1.00;51.59;2292.00;1737290.40
2015;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;6.84;3015883.07;70.79;0.40;674.15;1.00;31.08;8804.00;4486612.49
2015;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;11.88;1569294.78;78.59;0.68;1163.68;1.00;80.15;58532.00;2228861.12
2015;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.40;20.57;68.62;0.44;654.75;1.00;51.44;42974.00;14372143.60
2015;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;7.69;3657999.90;70.05;0.48;765.81;1.00;59.02;4516.00;6029433.23
2015;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.32;94572.04;75.43;0.44;658.11;1.00;47.39;45241.00;125149.66
2016;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;7.91;15176.68;59.72;0.37;620.09;1.00;33.88;1324.00;579294.14
2016;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.34;9519816.87;67.30;0.50;828.78;1.00;68.34;34051.50;47378108.63
2016;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;3.40;600340.05;73.05;0.29;338.05;1.00;59.39;2205.50;3108882.18
2016;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;9.92;1417157.06;75.69;0.57;898.05;1.00;72.20;13829.00;2451590.65
2016;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.73;1177694.52;80.38;0.59;1004.92;1.00;59.18;1720.50;2106626.19
2016;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.64;459656.40;79.52;0.51;850.20;1.00;49.97;1061.00;774605.18
2016;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;8.09;757321.00;82.00;0.56;1005.41;1.00;52.41;1698.00;2147909.68
2016;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;6.57;3668252.99;70.70;0.44;829.48;1.00;35.00;8870.50;5784807.87
2016;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;11.34;538286.38;78.89;0.69;1301.74;1.00;78.27;60837.00;1040961.59
2016;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.26;7931062.11;68.49;0.43;644.54;1.00;54.00;43782.00;16993001.20
2016;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;7.83;1767801.08;70.32;0.51;844.13;1.00;64.38;4937.50;3489192.67
2016;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.07;112020.12;75.13;0.45;750.28;1.00;49.55;44358.50;138993.88
2017;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;8.44;10947.91;57.74;0.42;785.05;1.00;43.82;1453.00;787142.43
2017;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.32;15823334.55;66.91;0.52;888.38;1.00;69.81;34861.00;59012132.40
2017;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;3.04;991715.61;73.18;0.30;369.91;1.00;67.69;1643.00;3691336.59
2017;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;9.70;3310323.56;75.86;0.56;840.72;1.00;71.17;14021.00;4418781.21
2017;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.66;2249812.22;80.98;0.61;1051.84;1.00;64.29;1947.00;3254612.35
2017;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.47;1140859.98;79.92;0.53;940.25;1.00;48.89;835.00;1495900.85
2017;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;8.23;2129505.70;82.69;0.60;1173.90;1.00;53.23;1104.00;3696604.78
2017;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;6.30;5897853.95;70.61;0.47;984.80;1.00;38.92;8937.00;8595067.15
2017;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;10.81;1077207.49;79.18;0.71;1439.79;1.00;76.40;63142.00;1767361.40
2017;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.12;1297457.87;68.36;0.43;634.33;1.00;56.57;44590.00;10485372.94
2017;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;7.96;2148105.88;70.59;0.53;922.45;1.00;69.74;5359.00;5048912.40
2017;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;5.83;117460.53;74.82;0.47;842.44;1.00;51.71;43476.00;144667.72
2018;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;8.73;33034.94;56.95;0.45;874.25;1.00;50.77;1463.03;824540.49
2018;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.41;33495628.66;66.89;0.54;987.34;1.00;70.27;35101.64;85952721.63
2018;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;3.02;2112299.40;73.95;0.31;389.52;1.00;70.85;1654.34;5419954.91
2018;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;9.68;6798769.68;76.16;0.57;890.28;1.00;70.91;14117.79;8174905.40
2018;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.70;3214711.24;82.09;0.64;1144.95;1.00;65.99;1960.44;4282921.86
2018;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.47;2324192.66;80.95;0.55;1020.93;1.00;48.61;840.76;2784179.70
2018;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;8.34;5156328.71;83.95;0.63;1292.84;1.00;53.46;1111.62;7022302.04
2018;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;6.26;7207454.47;70.69;0.49;1092.95;1.00;40.32;8998.69;10216063.13
2018;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;11.26;1396512.11;79.62;0.73;1522.40;1.00;75.91;63577.86;2156431.81
2018;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.14;161165.11;68.30;0.44;680.37;1.00;57.36;44897.80;13323060.57
2018;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;8.06;2121951.36;71.16;0.56;1020.62;1.00;71.54;5395.99;4690845.76
2018;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;5.81;130116.65;74.99;0.49;940.07;1.00;52.41;43776.11;155480.94
2019;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;8.34;20936.68;65.80;0.41;611.34;1.00;43.61;1351.55;379634.03
2019;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.71;37809119.37;69.22;0.55;977.68;1.00;74.04;33976.19;80567048.52
2019;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;3.71;2377175.80;71.72;0.32;367.58;1.00;71.80;1999.85;5087718.05
2019;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.05;5333025.18;75.52;0.62;1128.40;1.00;70.90;8996.90;6383411.94
2019;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.97;2771496.19;77.89;0.63;1201.23;1.00;64.05;1539.25;3708169.29
2019;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.85;1745851.35;77.37;0.53;959.11;1.00;48.71;1046.86;2098497.51
2019;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;8.34;4011318.93;79.07;0.58;1087.90;1.00;53.03;1960.77;5253946.57
2019;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;6.69;7732569.43;72.39;0.47;878.27;1.00;42.14;9440.37;10876896.61
2019;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;13.64;1313765.70;78.21;0.73;1405.67;1.00;76.31;62016.22;1883375.41
2019;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.51;159449.71;72.16;0.49;781.82;1.00;57.87;48691.10;12925523.05
2019;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;8.17;1567572.04;71.44;0.55;985.48;1.00;73.08;4397.62;3706726.67
2019;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.29;114126.79;73.44;0.48;847.29;1.00;54.02;47552.63;138289.78
2020;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;8.34;4191361.33;65.80;0.41;611.34;1.00;43.61;1351.55;4589969.42
2020;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.71;41456963.00;69.22;0.55;977.68;1.00;74.04;33976.19;78380165.00
2020;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;3.71;2130138.00;71.72;0.32;367.58;1.00;71.80;1999.85;3970833.00
2020;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.05;2001583.98;75.52;0.62;1128.40;1.00;70.90;8996.90;2813459.82
2020;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.97;894210.30;77.89;0.63;1201.23;1.00;64.05;1539.25;1591778.72
2020;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.85;265689.05;77.37;0.53;959.11;1.00;48.71;1046.86;419963.24
2020;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;8.34;658493.50;79.07;0.58;1087.90;1.00;53.03;1960.77;1352830.80
2020;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;6.69;10113524.86;72.39;0.47;878.27;1.00;42.14;9440.37;15018090.04
2020;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;13.64;1047031.44;78.21;0.73;1405.67;1.00;76.31;62016.22;1715562.54
2020;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.51;1516403.31;72.16;0.49;781.82;1.00;57.87;48691.10;11420912.10
2020;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;8.17;2697121.48;71.44;0.55;985.48;1.00;73.08;4397.62;4073663.96
2020;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.29;105427.74;73.44;0.48;847.29;1.00;54.02;47552.63;117368.71
2013;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.57;33595423.72;71.59;0.30;304.40;1.00;41.80;60915.50;35951571.00
2013;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.55;986.40;72.85;0.37;454.46;1.00;44.74;707.50;1038.86
2014;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.57;20597266.42;71.59;0.30;304.40;1.00;41.80;60915.50;23725081.57
2014;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.55;371.73;72.85;0.37;454.46;1.00;44.74;707.50;445.67
2015;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.51;17369909.49;71.85;0.35;419.93;1.00;45.42;62424.00;20718378.41
2015;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.55;335.40;72.71;0.40;535.38;1.00;46.41;673.00;465.16
2016;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.38;15495856.29;71.97;0.38;552.56;1.00;49.33;64663.00;18544111.92
2016;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.48;373.14;72.42;0.42;612.86;1.00;48.20;757.00;480.35
2017;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.25;15313196.87;72.09;0.42;685.19;1.00;53.23;66902.00;18673866.41
2017;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.41;3868.79;72.13;0.44;690.34;1.00;50.00;841.00;3972.03
2018;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.27;15347863.70;72.33;0.43;735.22;1.00;54.53;67363.82;17820837.29
2018;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.43;396.60;72.21;0.45;749.28;1.00;50.57;846.81;488.95
2019;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.61;18068822.65;72.98;0.40;527.71;1.00;58.65;69564.30;20740396.68
2019;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.63;2281.00;71.25;0.44;674.38;1.00;51.14;569.24;2367.98
2020;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.61;13279081.91;72.98;0.40;527.71;1.00;58.65;69564.30;17055176.33
2020;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.63;603.35;71.25;0.44;674.38;1.00;51.14;569.24;667.72
2013;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;51005;6.79;136388.38;72.98;0.39;520.11;1.00;38.57;4011.00;364339.30
2013;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;7.24;179619.56;69.04;0.37;483.42;1.00;37.01;10310.50;547326.91
2013;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.31;6275677.77;75.30;0.32;338.08;1.00;32.63;7768.50;6601448.45
2013;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;9.59;1660124.84;77.74;0.59;975.65;1.00;69.35;808.50;2339246.79
2014;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;21007;4.89;12920483.90;76.69;0.24;181.15;1.00;41.36;3582.00;13038059.77
2014;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.83;106729257.20;74.74;0.42;582.15;1.00;40.69;14639.50;106918273.30
2014;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;51005;6.79;25701.66;72.98;0.39;520.11;1.00;38.57;4011.00;120224.60
2014;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;7.24;737.20;69.04;0.37;483.42;1.00;37.01;10310.50;389517.04
2014;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.31;4751680.19;75.30;0.32;338.08;1.00;32.63;7768.50;4958928.69
2014;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;9.59;669670.88;77.74;0.59;975.65;1.00;69.35;808.50;1038679.35
2015;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;21007;5.01;7298094.66;78.08;0.29;253.84;1.00;40.67;3509.00;7501670.97
2015;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.94;61139756.21;75.56;0.47;717.83;1.00;47.39;14781.00;61380166.72
2015;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;51005;7.17;23786.64;73.63;0.43;619.04;1.00;46.47;3997.00;248427.57
2015;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;7.42;4687.49;68.81;0.41;605.67;1.00;40.87;10286.00;534099.23
2015;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.08;3661891.37;75.74;0.34;367.50;1.00;38.57;7964.00;3873278.25
2015;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;9.30;959201.38;79.05;0.59;988.12;1.00;65.36;762.00;1835789.31
2016;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;21007;5.12;5199201.13;78.57;0.32;338.08;1.00;39.90;3408.00;6404920.67
2016;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.98;43865084.87;75.85;0.51;840.89;1.00;54.67;15907.00;59991778.80
